Timestamp,Gate Voltage (V),Drain Voltage (V),Gate Current (A),Drain Current (A),Current Limit (A)
2025-04-23 17:20:28.680585,0.0,600.0,-1.124268e-09,6.403604e-09,0.001
2025-04-23 17:20:29.108149,0.0,600.0,-1.330199e-09,7.281169e-09,0.001
2025-04-23 17:20:29.551432,0.0,600.0,-1.096633e-09,6.497939e-09,0.001
2025-04-23 17:20:29.983069,0.0,600.0,-1.741404e-09,8.410257e-09,0.001
2025-04-23 17:20:30.412760,0.0,600.0,-1.175261e-09,6.52302e-09,0.001
2025-04-23 17:20:30.858229,0.0,600.0,-1.121853e-09,6.278731e-09,0.001
2025-04-23 17:20:31.299229,0.0,600.0,-1.186435e-09,6.787731e-09,0.001
2025-04-23 17:20:31.737557,0.0,600.0,-1.134284e-09,6.417713e-09,0.001
2025-04-23 17:20:32.185797,0.0,600.0,-1.12462e-09,6.758704e-09,0.001
2025-04-23 17:20:32.641799,0.0,600.0,-1.038243e-09,6.273797e-09,0.001
2025-04-23 17:20:33.076697,0.0,600.0,-1.325164e-09,7.415763e-09,0.001
2025-04-23 17:20:33.522687,0.0,600.0,-1.072168e-09,6.545634e-09,0.001
2025-04-23 17:20:33.948554,0.0,600.0,-9.725623e-09,9.598421e-09,0.001
2025-04-23 17:20:34.374443,0.0,600.0,-1.192829e-09,6.612429e-09,0.001
2025-04-23 17:20:34.805731,0.0,600.0,-1.133328e-09,6.342933e-09,0.001
2025-04-23 17:20:35.237895,0.0,600.0,-1.128143e-09,6.77017e-09,0.001
2025-04-23 17:20:35.678029,0.0,600.0,-1.095779e-09,6.340443e-09,0.001
2025-04-23 17:20:36.121463,0.0,600.0,-1.210598e-09,6.99336e-09,0.001
2025-04-23 17:20:36.568423,0.0,600.0,-1.133128e-09,6.325628e-09,0.001
2025-04-23 17:20:37.020849,0.0,600.0,-1.393221e-09,7.811861e-09,0.001
2025-04-23 17:20:37.470889,0.0,600.0,-1.061397e-09,6.435631e-09,0.001
2025-04-23 17:20:37.893509,0.0,600.0,-1.060138e-09,1.618802e-08,0.001
2025-04-23 17:20:38.327171,0.0,600.0,-1.191671e-09,6.818805e-09,0.001
2025-04-23 17:20:38.752311,0.0,600.0,-1.039904e-09,6.265211e-09,0.001
2025-04-23 17:20:39.186591,0.0,600.0,-1.152558e-09,6.881614e-09,0.001
2025-04-23 17:20:39.660445,0.0,600.0,-1.06497e-09,6.286162e-09,0.001
2025-04-23 17:20:40.092617,0.0,600.0,-1.336641e-09,7.075931e-09,0.001
2025-04-23 17:20:40.537916,0.0,600.0,-1.118732e-09,6.553705e-09,0.001
2025-04-23 17:20:40.965744,0.0,600.0,-1.997821e-09,8.438994e-09,0.001
2025-04-23 17:20:41.409334,0.0,600.0,-1.100962e-09,6.371827e-09,0.001
2025-04-23 17:20:41.838197,0.0,600.0,-9.503536e-10,6.372523e-09,0.001
2025-04-23 17:20:42.280363,0.0,600.0,-1.103578e-09,6.891053e-09,0.001
2025-04-23 17:20:42.728156,0.0,600.0,-1.025404e-09,6.175863e-09,0.001
2025-04-23 17:20:43.171669,0.0,600.0,-1.183567e-09,6.868042e-09,0.001
2025-04-23 17:20:43.609336,0.0,600.0,-1.064467e-09,6.424052e-09,0.001
2025-04-23 17:20:44.057727,0.0,600.0,-1.212561e-09,7.250137e-09,0.001
2025-04-23 17:20:44.483509,0.0,600.0,-1.040558e-09,6.370974e-09,0.001
2025-04-23 17:20:44.925992,0.0,600.0,-1.006025e-09,1.039303e-08,0.001
2025-04-23 17:20:45.356056,0.0,600.0,-1.075644e-09,6.509613e-09,0.001
2025-04-23 17:20:45.783041,0.0,600.0,-1.009097e-09,6.321787e-09,0.001
2025-04-23 17:20:46.234638,0.0,600.0,-1.156285e-09,6.609035e-09,0.001
2025-04-23 17:20:46.677456,0.0,600.0,-1.083797e-09,6.279075e-09,0.001
2025-04-23 17:20:47.119133,0.0,600.0,-1.120946e-09,7.013512e-09,0.001
2025-04-23 17:20:47.554961,0.0,600.0,-1.021731e-09,6.226503e-09,0.001
2025-04-23 17:20:47.983182,0.0,600.0,-1.871123e-09,8.025431e-09,0.001
2025-04-23 17:20:48.412717,0.0,600.0,-1.077304e-09,6.54618e-09,0.001
2025-04-23 17:20:48.840987,0.0,600.0,-1.041263e-09,6.175272e-09,0.001
2025-04-23 17:20:49.281791,0.0,600.0,-1.132675e-09,6.335195e-09,0.001
2025-04-23 17:20:49.710674,0.0,600.0,-9.99431e-10,6.248549e-09,0.001
2025-04-23 17:20:50.155387,0.0,600.0,-1.182006e-09,6.600995e-09,0.001
2025-04-23 17:20:50.589446,0.0,600.0,-1.051128e-09,6.069254e-09,0.001
2025-04-23 17:20:51.014249,0.0,600.0,-1.321088e-09,7.613316e-09,0.001
2025-04-23 17:20:51.446685,0.0,600.0,-9.65907e-10,6.346375e-09,0.001
2025-04-23 17:20:51.870811,0.0,600.0,-9.578024e-10,4.79503e-08,0.001
2025-04-23 17:20:52.300225,0.0,600.0,-1.065022e-09,6.350417e-09,0.001
2025-04-23 17:20:52.733784,0.0,600.0,-1.032151e-09,6.212479e-09,0.001
2025-04-23 17:20:53.165922,0.0,600.0,-1.145963e-09,6.754255e-09,0.001
2025-04-23 17:20:53.588839,0.0,600.0,-1.095525e-09,6.085324e-09,0.001
2025-04-23 17:20:54.063298,0.0,600.0,-1.147272e-09,7.034173e-09,0.001
2025-04-23 17:20:54.480164,0.0,600.0,-9.525162e-10,6.147079e-09,0.001
2025-04-23 17:20:54.923945,0.0,600.0,-9.215599e-10,1.061792e-08,0.001
2025-04-23 17:20:55.362914,0.0,600.0,-1.011614e-09,6.355252e-09,0.001
2025-04-23 17:20:55.795401,0.0,600.0,-9.939948e-10,6.010038e-09,0.001
2025-04-23 17:20:56.241449,0.0,600.0,-1.082741e-09,6.478973e-09,0.001
2025-04-23 17:20:56.670717,0.0,600.0,-9.603706e-10,6.255478e-09,0.001
2025-04-23 17:20:57.113851,0.0,600.0,-1.362717e-09,6.897184e-09,0.001
2025-04-23 17:20:57.549609,0.0,600.0,-1.09467e-09,6.400559e-09,0.001
2025-04-23 17:20:57.981047,0.0,600.0,-1.539755e-09,7.823441e-09,0.001
2025-04-23 17:20:58.424640,0.0,600.0,-9.980226e-10,6.30148e-09,0.001
2025-04-23 17:20:58.868871,0.0,600.0,-9.371144e-10,1.941258e-08,0.001
2025-04-23 17:20:59.313374,0.0,600.0,-1.02596e-09,6.368978e-09,0.001
2025-04-23 17:20:59.756520,0.0,600.0,-1.062704e-09,6.126374e-09,0.001
2025-04-23 17:21:00.182512,0.0,600.0,-1.174353e-09,6.940226e-09,0.001
2025-04-23 17:21:00.626886,0.0,600.0,-1.058629e-09,6.264314e-09,0.001
2025-04-23 17:21:01.087987,0.0,600.0,-1.38396e-09,7.118978e-09,0.001
2025-04-23 17:21:01.576950,0.0,600.0,-1.10796e-09,6.395313e-09,0.001
2025-04-23 17:21:02.023153,0.0,600.0,-1.433943e-09,7.412313e-09,0.001
2025-04-23 17:21:02.466069,0.0,600.0,-1.014433e-09,6.404893e-09,0.001
2025-04-23 17:21:02.908397,0.0,600.0,-1.03799e-09,1.202608e-08,0.001
2025-04-23 17:21:03.360154,0.0,600.0,-1.037486e-09,6.439519e-09,0.001
2025-04-23 17:21:03.818001,0.0,600.0,-1.030187e-09,6.003002e-09,0.001
2025-04-23 17:21:04.264160,0.0,600.0,-1.118983e-09,6.339388e-09,0.001
2025-04-23 17:21:04.706514,0.0,600.0,-1.002251e-09,6.17606e-09,0.001
2025-04-23 17:21:05.147050,0.0,600.0,-1.089535e-09,6.879226e-09,0.001
2025-04-23 17:21:05.594497,0.0,600.0,-1.029735e-09,6.20764e-09,0.001
2025-04-23 17:21:06.037044,0.0,600.0,-1.440086e-09,7.425793e-09,0.001
2025-04-23 17:21:06.477093,0.0,600.0,-1.044937e-09,6.491598e-09,0.001
2025-04-23 17:21:06.922194,0.0,600.0,-1.007737e-09,1.076842e-08,0.001
2025-04-23 17:21:07.366174,0.0,600.0,-1.182407e-09,6.405146e-09,0.001
2025-04-23 17:21:07.809961,0.0,600.0,-9.908248e-10,6.053291e-09,0.001
2025-04-23 17:21:08.295980,0.0,600.0,-1.160814e-09,6.404149e-09,0.001
2025-04-23 17:21:08.743907,0.0,600.0,-9.531714e-10,6.126075e-09,0.001
2025-04-23 17:21:09.190964,0.0,600.0,-1.18261e-09,6.705365e-09,0.001
2025-04-23 17:21:09.626224,0.0,600.0,-1.077456e-09,6.210684e-09,0.001
2025-04-23 17:21:10.073550,0.0,600.0,-1.207325e-09,6.883516e-09,0.001
2025-04-23 17:21:10.502485,0.0,600.0,-1.044181e-09,6.12672e-09,0.001
2025-04-23 17:21:10.947009,0.0,600.0,-5.185797e-09,8.952684e-09,0.001
2025-04-23 17:21:11.391115,0.0,600.0,-1.096935e-09,6.171368e-09,0.001
2025-04-23 17:21:11.831249,0.0,600.0,-9.69128e-10,5.884164e-09,0.001
2025-04-23 17:21:12.275680,0.0,600.0,-1.022083e-09,6.454977e-09,0.001
2025-04-23 17:21:12.724712,0.0,600.0,-9.837771e-10,6.000555e-09,0.001
2025-04-23 17:21:13.147653,0.0,600.0,-1.116062e-09,6.590331e-09,0.001
2025-04-23 17:21:13.592106,0.0,600.0,-8.903503e-10,6.156703e-09,0.001
2025-04-23 17:21:14.030514,0.0,600.0,-1.234409e-09,7.342415e-09,0.001
2025-04-23 17:21:14.458398,0.0,600.0,-9.951022e-10,6.051845e-09,0.001
2025-04-23 17:21:14.889285,0.0,600.0,-1.008341e-09,1.534015e-08,0.001
2025-04-23 17:21:15.333037,0.0,600.0,-9.319788e-10,6.332949e-09,0.001
2025-04-23 17:21:15.764524,0.0,600.0,-8.366405e-10,5.964134e-09,0.001
2025-04-23 17:21:16.203907,0.0,600.0,-1.003558e-09,6.41437e-09,0.001
2025-04-23 17:21:16.645770,0.0,600.0,-9.588607e-10,6.108961e-09,0.001
2025-04-23 17:21:17.092902,0.0,600.0,-1.109571e-09,6.756799e-09,0.001
2025-04-23 17:21:17.530296,0.0,600.0,-9.434558e-10,6.253783e-09,0.001
2025-04-23 17:21:17.964406,0.0,600.0,-2.129806e-09,8.342515e-09,0.001
2025-04-23 17:21:18.389709,0.0,600.0,-1.091396e-09,6.195619e-09,0.001
2025-04-23 17:21:18.834891,0.0,600.0,-9.367618e-10,5.877585e-09,0.001
2025-04-23 17:21:19.264276,0.0,600.0,-1.030037e-09,6.397059e-09,0.001
2025-04-23 17:21:19.708141,0.0,600.0,-9.257882e-10,6.115946e-09,0.001
2025-04-23 17:21:20.152507,0.0,600.0,-9.961597e-10,6.527173e-09,0.001
2025-04-23 17:21:20.577468,0.0,600.0,-9.144124e-10,6.095844e-09,0.001
2025-04-23 17:21:21.026151,0.0,600.0,-1.152608e-09,7.28819e-09,0.001
2025-04-23 17:21:21.451835,0.0,600.0,-9.295622e-10,6.119087e-09,0.001
2025-04-23 17:21:21.898742,0.0,600.0,-9.042934e-10,1.518609e-08,0.001
2025-04-23 17:21:22.324636,0.0,600.0,-9.943468e-10,6.428889e-09,0.001
2025-04-23 17:21:22.815055,0.0,600.0,-8.621608e-10,5.915148e-09,0.001
2025-04-23 17:21:23.242896,0.0,600.0,-1.140175e-09,6.394175e-09,0.001
2025-04-23 17:21:23.674348,0.0,600.0,-9.824175e-10,6.044158e-09,0.001
2025-04-23 17:21:24.118956,0.0,600.0,-1.122154e-09,7.036165e-09,0.001
2025-04-23 17:21:24.557031,0.0,600.0,-1.075491e-09,6.155455e-09,0.001
2025-04-23 17:21:25.006314,0.0,600.0,-1.391659e-09,7.465344e-09,0.001
2025-04-23 17:21:25.447110,0.0,600.0,-1.031396e-09,6.102277e-09,0.001
2025-04-23 17:21:25.892891,0.0,600.0,-9.123471e-10,1.648371e-08,0.001
2025-04-23 17:21:26.321153,0.0,600.0,-1.021279e-09,6.255576e-09,0.001
2025-04-23 17:21:26.764720,0.0,600.0,-9.406877e-10,6.031835e-09,0.001
2025-04-23 17:21:27.208876,0.0,600.0,-1.013525e-09,6.470348e-09,0.001
2025-04-23 17:21:27.640054,0.0,600.0,-1.020824e-09,6.019759e-09,0.001
2025-04-23 17:21:28.076995,0.0,600.0,-1.2036e-09,6.957544e-09,0.001
2025-04-23 17:21:28.527795,0.0,600.0,-1.0694e-09,6.079573e-09,0.001
2025-04-23 17:21:28.970188,0.0,600.0,-2.135343e-09,8.60273e-09,0.001
2025-04-23 17:21:29.414523,0.0,600.0,-1.134788e-09,6.305123e-09,0.001
2025-04-23 17:21:29.898575,0.0,600.0,-1.020523e-09,1.357563e-08,0.001
2025-04-23 17:21:30.343851,0.0,600.0,-1.053343e-09,6.231939e-09,0.001
2025-04-23 17:21:30.787551,0.0,600.0,-9.991293e-10,6.134301e-09,0.001
2025-04-23 17:21:31.234099,0.0,600.0,-9.831729e-10,6.289403e-09,0.001
2025-04-23 17:21:31.666543,0.0,600.0,-1.019113e-09,6.032577e-09,0.001
2025-04-23 17:21:32.110234,0.0,600.0,-1.186738e-09,6.759188e-09,0.001
2025-04-23 17:21:32.553064,0.0,600.0,-9.720984e-10,5.987038e-09,0.001
2025-04-23 17:21:32.992453,0.0,600.0,-1.605747e-09,7.697316e-09,0.001
2025-04-23 17:21:33.432695,0.0,600.0,-1.146417e-09,6.275783e-09,0.001
2025-04-23 17:21:33.878479,0.0,600.0,-9.729052e-10,4.76455e-08,0.001
2025-04-23 17:21:34.311446,0.0,600.0,-1.128044e-09,6.363587e-09,0.001
2025-04-23 17:21:34.757014,0.0,600.0,-9.156196e-10,5.877335e-09,0.001
2025-04-23 17:21:35.202647,0.0,600.0,-1.089235e-09,6.336643e-09,0.001
2025-04-23 17:21:35.646252,0.0,600.0,-1.035172e-09,6.185945e-09,0.001
2025-04-23 17:21:36.072044,0.0,600.0,-1.07242e-09,6.804536e-09,0.001
2025-04-23 17:21:36.514438,0.0,600.0,-9.764274e-10,6.121836e-09,0.001
2025-04-23 17:21:36.952246,0.0,600.0,-2.119441e-09,8.087533e-09,0.001
2025-04-23 17:21:37.433287,0.0,600.0,-1.018812e-09,6.319386e-09,0.001
2025-04-23 17:21:37.878629,0.0,600.0,-9.360073e-10,3.538466e-08,0.001
2025-04-23 17:21:38.323812,0.0,600.0,-8.833031e-10,6.161139e-09,0.001
2025-04-23 17:21:38.771328,0.0,600.0,-9.659089e-10,5.85494e-09,0.001
2025-04-23 17:21:39.210399,0.0,600.0,-1.094267e-09,6.205143e-09,0.001
2025-04-23 17:21:39.639151,0.0,600.0,-9.582541e-10,6.069148e-09,0.001
2025-04-23 17:21:40.081846,0.0,600.0,-1.245029e-09,6.859162e-09,0.001
2025-04-23 17:21:40.507831,0.0,600.0,-9.254343e-10,6.177753e-09,0.001
2025-04-23 17:21:40.932966,0.0,600.0,-3.722182e-09,9.209449e-09,0.001
2025-04-23 17:21:41.379956,0.0,600.0,-9.939448e-10,6.115497e-09,0.001
2025-04-23 17:21:41.803747,0.0,600.0,-9.377681e-10,6.038166e-09,0.001
2025-04-23 17:21:42.250638,0.0,600.0,-1.083194e-09,6.442952e-09,0.001
2025-04-23 17:21:42.677229,0.0,600.0,-1.026969e-09,5.853487e-09,0.001
2025-04-23 17:21:43.121622,0.0,600.0,-1.210548e-09,6.494241e-09,0.001
2025-04-23 17:21:43.565420,0.0,600.0,-1.023291e-09,6.157995e-09,0.001
2025-04-23 17:21:44.011941,0.0,600.0,-1.288872e-09,7.22728e-09,0.001
2025-04-23 17:21:44.452033,0.0,600.0,-1.079064e-09,6.090497e-09,0.001
2025-04-23 17:21:44.944451,0.0,600.0,-5.661887e-09,8.749592e-09,0.001
2025-04-23 17:21:45.374588,0.0,600.0,-9.902705e-10,6.3555e-09,0.001
2025-04-23 17:21:45.816626,0.0,600.0,-9.587094e-10,5.843305e-09,0.001
2025-04-23 17:21:46.241281,0.0,600.0,-1.049166e-09,6.378698e-09,0.001
2025-04-23 17:21:46.690141,0.0,600.0,-1.090191e-09,6.158746e-09,0.001
2025-04-23 17:21:47.120028,0.0,600.0,-1.184372e-09,6.484061e-09,0.001
2025-04-23 17:21:47.565533,0.0,600.0,-1.011916e-09,5.950768e-09,0.001
2025-04-23 17:21:48.005850,0.0,600.0,-1.382146e-09,7.496269e-09,0.001
2025-04-23 17:21:48.453323,0.0,600.0,-9.603719e-10,5.914547e-09,0.001
2025-04-23 17:21:48.894731,0.0,600.0,-8.783708e-10,1.66605e-08,0.001
2025-04-23 17:21:49.321631,0.0,600.0,-1.004214e-09,6.062914e-09,0.001
2025-04-23 17:21:49.764361,0.0,600.0,-8.049275e-10,5.94234e-09,0.001
2025-04-23 17:21:50.205804,0.0,600.0,-1.168263e-09,6.348818e-09,0.001
2025-04-23 17:21:50.652611,0.0,600.0,-1.059131e-09,6.046346e-09,0.001
2025-04-23 17:21:51.096545,0.0,600.0,-1.065624e-09,6.726165e-09,0.001
2025-04-23 17:21:51.520553,0.0,600.0,-9.65356e-10,5.947577e-09,0.001
2025-04-23 17:21:51.969793,0.0,600.0,-2.109926e-09,7.965557e-09,0.001
2025-04-23 17:21:52.455562,0.0,600.0,-1.115358e-09,6.105715e-09,0.001
2025-04-23 17:21:52.889483,0.0,600.0,-8.845593e-10,2.22029e-08,0.001
2025-04-23 17:21:53.333635,0.0,600.0,-8.919119e-10,6.147867e-09,0.001
2025-04-23 17:21:53.773781,0.0,600.0,-1.051935e-09,6.108809e-09,0.001
