Timestamp,Gate Voltage (V),Drain Voltage (V),Gate Current (A),Drain Current (A),Current Limit (A)
2025-04-23 17:32:40.062526,0.0,1100.0,-1.856927e-09,2.834195e-08,0.001
2025-04-23 17:32:40.495115,0.0,1100.0,-1.550019e-09,2.577637e-08,0.001
2025-04-23 17:32:40.939953,0.0,1100.0,-8.955955e-09,3.369871e-08,0.001
2025-04-23 17:32:41.389309,0.0,1100.0,-1.751774e-09,2.57881e-08,0.001
2025-04-23 17:32:41.848652,0.0,1100.0,-1.665093e-09,2.536522e-08,0.001
2025-04-23 17:32:42.281528,0.0,1100.0,-1.692779e-09,2.613248e-08,0.001
2025-04-23 17:32:42.715313,0.0,1100.0,-1.695847e-09,2.539532e-08,0.001
2025-04-23 17:32:43.162089,0.0,1100.0,-1.994952e-09,2.703657e-08,0.001
2025-04-23 17:32:43.608299,0.0,1100.0,-1.811724e-09,2.536853e-08,0.001
2025-04-23 17:32:44.054300,0.0,1100.0,-2.107154e-09,2.767714e-08,0.001
2025-04-23 17:32:44.500183,0.0,1100.0,-1.793804e-09,2.541103e-08,0.001
2025-04-23 17:32:44.936682,0.0,1100.0,-1.022613e-08,3.226788e-08,0.001
2025-04-23 17:32:45.368228,0.0,1100.0,-1.886475e-09,2.559181e-08,0.001
2025-04-23 17:32:45.795485,0.0,1100.0,-1.773873e-09,2.481621e-08,0.001
2025-04-23 17:32:46.239772,0.0,1100.0,-1.940891e-09,2.572741e-08,0.001
2025-04-23 17:32:46.721232,0.0,1100.0,-1.705965e-09,2.488425e-08,0.001
2025-04-23 17:32:47.151100,0.0,1100.0,-1.999332e-09,2.668425e-08,0.001
2025-04-23 17:32:47.577922,0.0,1100.0,-1.808855e-09,2.492437e-08,0.001
2025-04-23 17:32:48.015199,0.0,1100.0,-2.544187e-09,2.837265e-08,0.001
2025-04-23 17:32:48.458925,0.0,1100.0,-1.996915e-09,2.52819e-08,0.001
2025-04-23 17:32:48.895930,0.0,1100.0,-1.900974e-09,4.490775e-08,0.001
2025-04-23 17:32:49.357976,0.0,1100.0,-2.048714e-09,2.549872e-08,0.001
2025-04-23 17:32:49.798787,0.0,1100.0,-1.918843e-09,2.488653e-08,0.001
2025-04-23 17:32:50.242894,0.0,1100.0,-2.122204e-09,2.573065e-08,0.001
2025-04-23 17:32:50.702186,0.0,1100.0,-2.070056e-09,2.456e-08,0.001
2025-04-23 17:32:51.137369,0.0,1100.0,-2.35406e-09,2.644504e-08,0.001
2025-04-23 17:32:51.576950,0.0,1100.0,-2.100763e-09,2.521793e-08,0.001
